SHELL, 512, 0.0014982223510742188, 5202
SELECTION, 1024, 0.03556537628173828, 5423
INSERTION, 1024, 0.04085350036621094, 258308
MERGE, 1024, 0.0037539005279541016, 2518058
SHELL, 1024, 0.0038743019104003906, 13422
SELECTION, 2048, 0.13296079635620117, 12028
INSERTION, 2048, 0.16886258125305176, 1044887
MERGE, 2048, 0.007912635803222656, 2538007
SHELL, 2048, 0.010870933532714844, 43697
SELECTION, 4096, 0.5056107044219971, 27262
INSERTION, 4096, 0.6261143684387207, 4126562
MERGE, 4096, 0.0171816349029541, 2581986
SHELL, 4096, 0.02733135223388672, 108346
SELECTION, 8192, 2.0123109817504883, 60761
INSERTION, 8192, 2.5512571334838867, 16722343
MERGE, 8192, 0.036345720291137695, 2678194
SHELL, 8192, 0.09143781661987305, 407824
SELECTION, 16384, 8.395458698272705, 135675
INSERTION, 16384, 12.469780445098877, 66615928
MERGE, 16384, 0.08373355865478516, 2886832
SHELL, 16384, 0.38576245307922363, 1583495
SELECTION, 32768, 37.42162561416626, 283992
INSERTION, 32768, 47.186402320861816, 268261734
MERGE, 32768, 0.1946275234222412, 3336831
SHELL, 32768, 0.8063812255859375, 3089316
SELECTION, 128, 0.00045013427734375, 452
INSERTION, 128, 0.0006470680236816406, 3945
MERGE, 128, 0.00037026405334472656, 3337566
SHELL, 128, 0.00022482872009277344, 774
SELECTION, 256, 0.002306222915649414, 977
INSERTION, 256, 0.0025904178619384766, 15976
MERGE, 256, 0.0008132457733154297, 3339298
SHELL, 256, 0.0005769729614257812, 2113
SELECTION, 512, 0.008903026580810547, 2382
INSERTION, 512, 0.011560916900634766, 64018
MERGE, 512, 0.0018470287322998047, 3343270
SHELL, 512, 0.0017664432525634766, 5950
SELECTION, 1024, 0.035596609115600586, 5314
INSERTION, 1024, 0.04364585876464844, 267521
MERGE, 1024, 0.003827333450317383, 3352236
SHELL, 1024, 0.004381656646728516, 15657
SELECTION, 2048, 0.1339561939239502, 11996
INSERTION, 2048, 0.1685962677001953, 1082067
MERGE, 2048, 0.007969141006469727, 3372167
SHELL, 2048, 0.013997793197631836, 56499
SELECTION, 4096, 0.5749349594116211, 27082
INSERTION, 4096, 0.704862117767334, 4132366
MERGE, 4096, 0.017586946487426758, 3416112
SHELL, 4096, 0.030241727828979492, 124200
SELECTION, 8192, 2.013211250305176, 60567
INSERTION, 8192, 2.551105260848999, 16766964
MERGE, 8192, 0.03753495216369629, 3512294
SHELL, 8192, 0.09957695007324219, 436885
SELECTION, 16384, 8.750855684280396, 129758
INSERTION, 16384, 10.963873147964478, 67411430
MERGE, 16384, 0.08000683784484863, 3721006
SHELL, 16384, 0.3060944080352783, 1384810
SELECTION, 32768, 40.8277428150177, 285338
INSERTION, 32768, 51.0179443359375, 269298841
MERGE, 32768, 0.181685209274292, 4171145
SHELL, 32768, 0.6744532585144043, 2822037
